Customer_ID,Customer_Name,Age,Gender,Churn
26856,Karina Webster,67,Male,0
23019,Carol Mason,20,Female,0
45374,Thomas Escobar,35,Female,0
285,Jennifer Thompson,35,Female,0
4073,Joshua Lynn,43,Male,0
3721,Angela Anderson,31,Female,0
30180,Linda Guzman,60,Male,0
18023,Emily Williams,26,Female,0
24279,Rachel Mcdaniel,25,Male,0
32293,Joshua Hamilton,23,Female,0
27277,Kimberly Burns,27,Female,0
12047,Andrew Hendrix,20,Male,0
36712,Monica Wood,62,Female,0
45117,Terry Villa,41,Female,1
28359,Steven Freeman Jr.,32,Male,0
42208,Amanda Smith,38,Male,0
7014,Jacob Taylor,51,Female,0
2461,Amber Jackson,33,Male,0
14601,Sue Lambert,47,Male,1
39902,Ariana Evans,29,Female,0
5853,Rachel Howe,58,Male,0
49143,Ashley Anderson,33,Female,0
25810,Kristen Johnson,40,Female,0
11364,Brandon Edwards,44,Male,1
38701,Elizabeth Bennett,27,Female,0
11810,Dr. Cindy Walter,44,Male,0
45902,Christina Cruz,40,Male,0
34055,Richard White,43,Male,1
29563,Anthony Stanley,28,Female,1
37608,Regina Frank,58,Female,0
19465,Sandra Jimenez,21,Male,0
31880,Allison Rodriguez,39,Female,1
17985,Daniel Hernandez,58,Male,0
11709,Sierra Larsen,32,Female,0
20593,Rodney Glover,49,Female,0
14914,Maria Cunningham,69,Male,1
9611,Eric Brooks,30,Male,1
20064,Ashley Davenport,48,Male,0
26263,Carol Taylor,24,Female,1
2247,Warren Newman,41,Male,0
37659,Matthew Benson,36,Female,1
11659,Anthony Carpenter,49,Female,0
12866,Tammy Daniels,68,Male,0
36232,Dr. James Mitchell,40,Female,0
35818,Susan Kidd,47,Male,0
10939,Harold Alexander,36,Male,0
1353,Crystal Hurley,35,Female,1
39628,Lori Weeks,35,Male,0
36916,Howard Graham,37,Male,0
46815,Anthony Beard,60,Male,0
4509,Alison Walker,46,Female,0
28601,David Jacobs,60,Male,0
32386,Misty Thomas PhD,21,Male,0
34912,Jenna Hughes,18,Female,0
25486,Zachary Le,64,Female,0
33219,Scott Williams,49,Male,0
33524,Hannah Archer,34,Male,0
39250,Brandon Lawrence,65,Female,0
34200,Kevin Mcneil,23,Female,0
9357,Adrian Cowan,30,Female,0
28865,Amy Mack,58,Female,0
15089,Lauren Kaiser,54,Male,0
41714,Julie Miller,66,Male,0
43598,Nicholas Briggs,54,Female,0
32358,Matthew Lowe,30,Female,0
12540,Jamie Freeman,37,Female,0
22978,Roger Thompson,34,Male,0
20380,Jacqueline Murray,18,Male,1
3123,Misty Mcdaniel,50,Female,0
35048,Ryan Poole,24,Female,0
10889,Nathaniel Smith,39,Male,0
48349,Tyler Ramirez,29,Female,0
24404,Charles Davis,18,Male,0
967,Melanie Kim,34,Male,0
40778,Devin Ferguson,67,Male,0
34704,Antonio Martinez,40,Male,0
29443,Bonnie Armstrong,61,Male,1
43126,Alicia Mcdaniel,51,Female,0
41873,David Rodriguez,59,Male,0
23313,Corey Stanley,54,Female,0
25656,Scott Booth,34,Female,1
10362,Paul Wright,60,Female,0
31135,Joseph Ross,67,Female,0
24889,Jennifer Cox,51,Female,1
30395,Valerie Hale,53,Female,0
38033,Jared Lopez,54,Male,0
16632,Amanda Williams,66,Male,0
15249,Nancy Campbell,58,Female,1
28101,Jason Robertson,66,Male,0
49060,Susan Harmon,27,Female,0
43810,Bradley Weaver,48,Female,0
29421,Michelle Bell,53,Female,0
15779,Joseph Hamilton,21,Male,1
38790,Holly Brown,34,Female,1
25384,Daniel Morales,59,Female,0
48800,Michael Wallace,49,Female,0
29649,Linda Edwards,59,Male,0
22617,Nicole Downs,32,Female,0
40447,Michelle Rowe,64,Male,0
41685,Samantha Smith,36,Female,0
30146,Miranda Rojas,46,Male,1
39097,Derrick Moore,42,Male,1
27413,Dalton Crawford,56,Female,0
18298,Stephanie Bryan,68,Female,0
29138,Ann Sweeney,68,Female,0
30943,Matthew Mccarty,51,Male,0
8352,Amy Smith,35,Male,0
49473,Stephanie Taylor,49,Male,0
14231,Danny Freeman,21,Male,0
45063,Joshua Roberts,52,Male,0
10349,Sarah Miller,55,Male,0
48134,Victor Williams,48,Female,0
31065,Sergio Davis,45,Male,0
28081,Jodi Davis,60,Male,0
2438,Greg Miller,59,Male,0
8845,Eric Reynolds,56,Female,0
46530,Jessica Lewis,43,Male,0
27229,Jennifer Clark,66,Female,0
27104,Jerome Williams,57,Male,1
1743,Jennifer Shaw,38,Female,0
21730,Robert Graham,48,Male,0
32119,Mary Harrison,32,Female,0
21150,Austin Martinez,58,Female,0
29236,Molly Wood,52,Female,1
38776,David Quinn,51,Male,0
39571,Christopher Hill,44,Female,0
47889,Marilyn Campbell,46,Male,0
26570,Arthur Deleon,33,Female,0
3871,Tina Herring,38,Female,0
10869,Danielle Allen,53,Male,0
24309,William Quinn,51,Female,0
33340,Adrian Gutierrez,31,Male,0
28151,Christopher Webb,62,Male,0
16379,Jessica Davis,24,Male,0
1073,Emma Reynolds,24,Male,1
18636,Angela Carrillo,59,Female,0
6418,Marissa Richardson,70,Female,0
31673,Rachel Simpson,26,Female,0
18232,Jennifer Smith,60,Female,0
39492,Alexander Pruitt,62,Male,1
15216,Sarah Schroeder,22,Female,0
3526,Angela Blair,22,Female,1
42365,Frank Andrews MD,28,Female,1
9362,Brian Mcfarland,52,Male,1
23916,Tara Greene,69,Male,0
6556,Pamela Cordova,53,Male,0
10133,Christine Nguyen,70,Male,0
41776,Karl Williams,46,Male,1
19775,Patricia Wilcox,23,Male,0
28884,Nancy Gonzalez,30,Male,0
12089,Juan Hammond,20,Male,0
31850,Virginia Cochran,22,Female,1
22483,Samuel Hall,21,Female,0
37965,Kimberly Johnson,42,Female,0
21816,Leslie Malone,59,Female,0
28688,Micheal Lawrence,20,Male,0
9979,Christopher Carter,41,Male,0
8195,Nicole Mendoza,31,Male,0
19885,Kathleen David,30,Female,0
41054,Valerie Campos,46,Male,1
7703,Amanda Dennis,55,Male,0
40023,Eric Mitchell,61,Male,0
14989,Laura Mcdonald,69,Female,0
46687,Sandra Morris,66,Female,0
44626,Rodney Sloan,67,Female,0
22064,Alexandria King,19,Female,0
38669,Bradley Taylor,26,Male,0
34752,Thomas Sanders,54,Male,1
42336,Kevin Murphy,19,Female,0
34708,Rachel Hart,59,Female,0
5069,Linda Rice,66,Male,1
15414,Cameron Sellers,31,Female,1
18405,Denise Frye,28,Female,1
20791,Christopher Ford,30,Male,0
37341,Christina Flynn,40,Male,0
49765,Kelly Williams,35,Male,0
45752,John Curry,33,Female,0
40604,Matthew Young,35,Female,0
22834,Adam Edwards,44,Male,1
46553,Kayla Santana,43,Male,0
42242,Allison Gomez,60,Female,0
3297,Anthony Jackson,48,Male,0
3147,Cindy Simpson,45,Male,0
28612,Jeremy Woodard,19,Male,0
40566,Rose Walker,35,Female,0
17991,Gavin Velasquez,41,Female,0
43882,Megan Wagner,50,Male,0
48617,Amber Holt,18,Female,0
26320,Matthew Ray,66,Female,0
36562,Kevin Chan,35,Male,0
13179,Kathryn Meyers,66,Female,0
36205,Krista Petersen,69,Male,1
44342,Mary Jones,47,Female,1
32437,Daniel Fowler,35,Female,0
25939,Marilyn Davis,32,Female,0
24569,Elizabeth Aguilar,58,Male,1
11333,Kelly Chang,34,Female,0
3766,Jennifer Farley,55,Male,0
20496,Erin Johnson,53,Male,0
3508,Lindsay Garrett,42,Male,0
24733,Jennifer Huang,70,Male,0
7133,Andrea Grant,27,Female,0
11476,William Bishop,31,Male,1
7631,Donald Clark,42,Female,0
34108,Victor Smith,60,Male,1
8267,Elizabeth Stewart,24,Male,0
35590,George Bradley,46,Male,0
8667,Alexis Sanchez,68,Female,0
30274,David Golden,62,Female,1
29797,Michelle King,25,Female,0
22883,Lindsay Escobar,65,Male,0
42885,Kathy Clark,65,Female,0
17755,Edward Smith,25,Female,0
38496,Jesse Oliver,30,Female,0
37229,Nicole Wright,63,Female,0
49006,Brandon Barber,32,Female,1
2128,Stephanie Young,29,Female,1
19921,Lisa Morgan,66,Female,0
28104,Danny Wallace,43,Female,0
23550,Rick Thompson,21,Female,0
48322,William Kennedy,31,Male,0
29200,Timothy Allen,38,Male,0
38060,Jessica Clements,53,Female,0
29918,Jennifer King,25,Male,0
39455,Deborah Clements,69,Female,0
19084,James Keller,61,Male,0
45057,Tommy Smith,29,Male,0
48428,Timothy Harrington,65,Female,0
11394,Danielle Turner,27,Female,0
28152,Brian Henson,39,Female,0
15778,Christopher Neal,69,Male,0
4071,Matthew Jordan,53,Male,0
3332,Kimberly Mason,46,Male,0
32959,Debbie Chambers,36,Male,0
29499,John Dunlap,19,Male,0
489,Adrienne Schwartz,47,Female,0
45717,Ms. Patricia Howard,37,Female,0
39410,Louis Fitzgerald,30,Female,0
1868,Mr. Matthew Collins,21,Male,1
1308,Brandi Fisher,34,Female,0
6734,Gregory Williams,28,Male,0
48058,Mr. Adam Porter,18,Female,0
28860,Thomas Spencer,30,Female,0
25023,Philip Butler,21,Male,0
16983,Steven Park,49,Male,1
31809,Jordan Patrick,61,Male,0
26802,Emily Ibarra,62,Female,0
12890,Andrew Summers,44,Female,0
990,Edward Johnson,19,Female,0
10820,Christopher Martinez,38,Female,0
17226,Catherine Greene,47,Female,0
40531,Amy Pitts,57,Male,0
22622,Brenda Haley,51,Male,0
33695,Heather Mack,38,Male,0
43665,Michael Hernandez,64,Female,0
19872,Laura Francis,34,Male,0
19402,Lucas Taylor,33,Female,0
23619,Yolanda Gray,57,Male,0
24968,Valerie Kelly,32,Male,0
37958,Sarah Butler,34,Female,0
47924,Diane Osborn,49,Female,1
4519,Benjamin Miller,57,Female,1
45437,Drew Gomez,56,Male,0
26975,Julian Pearson,18,Male,0
19701,Tiffany Lucero,42,Female,0
48102,Bruce Kelly,51,Female,0
43452,James Porter,44,Female,0
44380,Daniel Lee,26,Male,0
38121,Patrick Thomas,58,Female,0
25874,Kathleen Schultz,30,Male,0
16474,Elizabeth White,48,Male,0
33302,Tammy Jacobs,31,Male,0
40286,Victoria Palmer,18,Male,0
2881,Victoria Mathews,34,Female,0
36752,Hannah Gonzalez,53,Female,1
12140,Lori Ryan,55,Female,0
39929,Spencer Pacheco,42,Male,0
13635,Ryan Thomas,36,Female,0
48422,Sherri Robinson,20,Female,0
26835,Katelyn Johnson,36,Female,0
13855,Tara Farrell,61,Female,0
24488,Peggy Hopkins,68,Male,0
24384,Dr. Nathan Anderson,66,Male,0
12162,Frank Carlson MD,22,Male,0
19560,Marie Murray,57,Male,1
42007,Laura Rivera,61,Male,1
5340,Daniel Simpson,49,Male,0
1484,Jessica Kaiser,20,Female,0
16388,Steven Pratt,53,Male,1
16455,Jorge Nichols,49,Female,0
33513,Lisa Myers,24,Female,0
49948,Jeanne Campos,21,Male,0
49572,Frank Winters,20,Male,1
14915,Phyllis Cruz,50,Male,0
40243,Sarah Jones,52,Male,0
4099,Benjamin Marshall,51,Male,0
31384,Dale Thomas,62,Male,0
37386,Becky Whitaker,23,Male,0
16932,Michael Riddle,70,Male,0
22964,Julie Valdez,62,Female,0
2013,Christopher Decker,55,Male,1
49408,Jordan Sanchez,18,Female,0
48785,Roger Patterson,38,Female,1
35629,Peter Simpson,36,Female,1
26343,Justin Woods,26,Female,0
46892,Judith Smith,70,Male,0
4495,Peter Gonzalez,65,Male,0
27361,Gregory Diaz,24,Male,0
43201,Heather Wade,56,Male,0
49332,Corey Diaz,25,Male,0
10412,Barry Martin,65,Female,0
5166,Erica Shaffer,57,Female,0
46799,Robert Dickerson,22,Female,0
4015,Robin Rodriguez,40,Female,1
14616,Sergio Kerr,29,Female,1
12598,Denise Spears,22,Female,1
29581,Courtney Wilson,19,Female,0
4623,Elizabeth Lowery,51,Male,1
13425,Lisa Jefferson,42,Male,0
2369,Toni Rivera,48,Male,0
47841,Elizabeth Phillips,21,Female,0
48561,Denise Turner,55,Female,0
9583,Amy Clark,54,Male,0
40085,Denise Williams,19,Male,0
31379,Jessica Chavez,20,Male,0
1594,Mary Brown,25,Male,0
25454,Ronald Cole,19,Male,0
45872,Monica Carroll,41,Male,0
6550,Cathy Harding,42,Male,0
44375,Danielle Morales,27,Male,0
28056,Phillip Powers,49,Female,1
42433,Tracy Reeves,70,Female,0
8047,Reginald Larson,24,Female,0
2973,Monica James,50,Male,0
12044,Jennifer Smith,56,Male,0
31402,Lauren Bell,54,Female,0
29965,Courtney Merritt,19,Male,0
25083,Jennifer Hernandez,37,Male,1
31958,Jeremiah Grant,23,Male,1
5869,Timothy Walton,38,Female,0
4961,Jason Sellers,53,Male,0
11798,Anthony Martin,21,Male,0
18871,Alexander Hale,49,Male,0
29058,Darren Glass,41,Male,1
47335,Brittany Forbes,42,Male,0
43999,James Scott,46,Male,0
4861,Donna Harrison,58,Male,1
13663,Keith Kelly,67,Female,0
26800,Brandy Woodward,35,Female,0
7041,Danielle Ferguson,38,Male,1
3780,Gerald Gonzales,32,Female,1
43708,Robert Bass,49,Male,0
38038,Paul Reid,37,Female,0
31658,Tyler Rios,28,Female,0
17331,Alex Wagner,49,Female,0
36015,Dylan Dunlap MD,65,Male,0
48114,Gina Yates,68,Male,0
39819,Leroy Johnson,53,Male,0
25221,Beth Hughes,54,Male,0
29796,Jonathan Hill,66,Male,0
36718,George Ryan,33,Female,0
921,Barbara Crawford,54,Male,0
44066,Erica Moore,31,Female,0
13523,Kayla Hall,32,Female,0
24808,Sarah Stafford,32,Male,0
41503,Michelle Hooper,66,Female,0
38403,Dr. Adrienne White,31,Female,0
6786,Linda Boyd,59,Female,0
19322,Molly Meyers,51,Female,0
7418,Stephen Montoya,61,Female,0
42725,Martin Cruz,70,Male,0
47201,Joan Melton,65,Male,0
45830,Elizabeth Bartlett,35,Female,0
2264,Stephen Cochran,50,Male,0
7442,Andrew Andersen,60,Male,0
30692,Ashley Mclaughlin,63,Female,0
9421,Amy Harper,32,Female,0
11837,Ms. Kayla Owens,37,Male,1
22725,Jasmine Gonzales,44,Female,0
3539,Jeffrey Anderson,42,Male,0
47596,Connie Jackson MD,20,Female,0
43684,Elizabeth Stewart,39,Male,1
39825,Matthew Robinson,42,Female,0
262,Charles Morgan,70,Female,0
48354,Mark Morris,64,Female,0
114,Thomas Olsen,27,Male,0
14242,Thomas Turner,69,Male,0
27368,Danny Thomas,66,Female,1
10977,Stephen Holmes,40,Female,0
29154,Ashley Jones,70,Female,0
13642,Joseph Douglas,21,Male,0
31821,Randy Campbell,43,Male,0
15714,James Lam,54,Female,0
9204,Kenneth Diaz,59,Female,0
39147,Kimberly Powell,43,Male,0
2300,Courtney Ross,25,Male,0
7838,Andrea Brooks,22,Male,1
33953,Luis Johnson,27,Male,0
23595,Heather Peterson,29,Female,0
21667,Kenneth Rogers,52,Male,0
7220,Courtney Thompson,68,Male,1
41355,Amy Fuentes,49,Male,0
2268,Cheyenne Stewart,63,Female,0
16663,Thomas Yoder,52,Female,0
40037,Edward Long,41,Female,0
17154,David Richardson,53,Male,0
4589,Dawn Gonzalez,34,Female,1
4209,Robin Nash,31,Male,0
6540,Linda Smith MD,39,Male,0
45898,Sharon Chandler,53,Female,0
3657,Kevin Martinez,48,Female,1
48321,Christopher Moore,54,Female,0
49159,Jeffery Mann,66,Female,0
36431,Sandra Lee,40,Male,0
33804,Brett Wilson,55,Male,1
16522,Michael Williamson,32,Male,1
15027,Victoria Padilla,38,Female,0
43230,Kim Holland,27,Male,0
30269,Karen Hill,63,Female,0
48295,Cheyenne Hodge,63,Female,0
21677,Morgan Mcconnell,41,Male,0
22206,Mary Moss,21,Female,1
7266,Jeffrey Evans,61,Female,0
20947,Richard Cochran,57,Female,0
43755,Kyle Sheppard,42,Female,0
36674,Jessica Gibbs,20,Male,1
12576,Kaylee Dougherty,67,Female,0
28619,Marilyn Phillips,19,Male,0
49990,Kevin Anderson,41,Male,1
1069,Becky Malone,44,Male,0
17387,Lindsey Adams,29,Female,1
16422,Kim Mann,46,Male,1
32558,Rebekah Oneill,44,Male,0
16244,Kirk Watson,39,Male,0
28567,Kelly Riley,45,Male,0
37866,Roger Jones,57,Female,1
25938,Nicole Jones,35,Male,0
29835,Oscar Moore,24,Female,0
29377,Andrew Morton,60,Male,0
21527,Elizabeth Howell,56,Male,1
39439,Mary Hunter,34,Male,1
15213,Carolyn Reese,48,Female,1
30003,Danielle Cross,60,Male,0
18115,Brandi Cole,68,Female,0
35767,Jessica Day,65,Female,1
45177,John Rodriguez,65,Male,0
31790,Kimberly Hale DVM,53,Female,0
14747,David Humphrey,31,Female,0
34357,Alan King,23,Male,1
18669,Stephen Padilla MD,70,Male,1
44921,Joseph Riley,22,Female,0
31064,Joan Peck,30,Female,0
25817,Matthew Richards,25,Male,0
8055,Marcus Cox,48,Female,0
43791,James Bryant,60,Female,0
15074,Dylan Salas,35,Female,1
46753,Lawrence Gordon,27,Female,0
46535,Mark Andrade,68,Female,0
49318,Angela Hayes,24,Female,0
36775,Marcus Perez,44,Male,0
27996,Timothy Lopez,57,Female,1
25996,Stephanie Cook,23,Male,0
5002,Brian Young,31,Female,0
46327,Michael Salas,20,Male,1
48713,Kristen Hebert,70,Male,0
17843,Shannon Horton,57,Male,0
46963,Ashley Lopez,29,Male,1
41815,Casey Martinez,62,Female,0
44558,Stanley Weber,62,Female,0
36524,Brandon Silva,31,Female,0
49930,Tracy Gibbs,28,Male,0
23181,Jeffrey Carter,56,Female,0
9272,Ashley Miller,30,Female,0
23087,Zachary Baker,23,Female,0
41875,Bridget Davis,42,Female,0
15306,Mark Martin,35,Male,1
21845,Timothy Jones,35,Male,0
2796,Nicole Edwards,27,Female,0
37990,Alexandra Petersen,54,Male,0
20664,Jimmy Dillon,28,Female,0
35078,David Vaughn,55,Female,1
29136,Lisa Wheeler DDS,41,Female,1
40754,Catherine Harrell,50,Male,0
33620,Maria Cervantes,26,Female,0
4777,Olivia Walsh,64,Female,0
39717,Joseph Kaiser,63,Male,1
46227,Kathryn Gonzalez,28,Female,0
2077,Alex Mahoney,57,Male,0
14644,Mr. Christopher Bruce,67,Female,0
16231,Sara Reed,51,Male,0
9955,Marc Johnson,22,Male,0
18279,Randy Joseph,27,Female,0
17067,Eric Middleton,67,Female,0
12667,Carla Perkins,59,Female,0
14886,Danielle Cooper,51,Female,0
39897,Norman Hudson,32,Male,0
42870,Phillip Martinez,26,Female,0
35739,John Morrison,20,Female,0
36514,Jennifer Thomas,35,Male,0
12574,April Frank,49,Female,0
49123,Bonnie Oconnor,66,Female,0
19811,Belinda French,23,Female,0
20895,Andrew Taylor,18,Male,0
9391,Amanda Ross,48,Female,0
23076,Connie Wagner,30,Female,1
25394,Andrew Lopez,46,Male,1
14321,Kevin Davidson,49,Female,0
26493,Donna Vargas,28,Male,0
313,Robert Ryan,40,Female,0
46089,Anna Holmes,25,Male,0
22852,Amy Gonzalez,52,Male,0
10715,Hector Jackson,28,Male,0
10484,Sandra Evans,49,Female,0
43973,Wendy Guzman,56,Male,0
10663,Shane Miller,28,Female,0
2586,Patricia Blankenship,30,Male,1
4823,Sandra Hogan,58,Male,0
37222,Susan Johnson,30,Female,0
8903,Brian Friedman,32,Male,0
10,Thomas Carr,49,Female,0
28133,Kristopher Murillo,33,Male,0
46441,Daniel Marsh,28,Female,0
19817,Hannah Morgan,61,Male,0
47781,Leslie Fry,67,Male,0
20110,Gregory Fields,18,Female,0
26801,Jeff Landry,68,Male,0
9587,Douglas Wright,58,Female,1
47072,Joshua Avila,21,Female,1
32115,Jordan Fuller,39,Female,0
26549,Madison Young,34,Female,0
19410,Jonathan Mcpherson,27,Female,1
48232,Stacy Tucker,24,Male,1
41648,Kayla Chaney,45,Male,0
41167,James Sweeney,21,Male,0
42839,Derrick Mcknight,36,Female,0
13512,Kevin Garrett,49,Female,0
5478,Michael Jackson,48,Male,1
8987,Elizabeth Montes,61,Male,0
23742,Kenneth Velasquez,19,Male,0
25566,Brandon Andrews,63,Female,0
32564,Benjamin Jones,49,Female,0
40114,Joel Smith,46,Male,0
21108,Robert Lowe,64,Female,0
9156,Ashley Mcdonald,55,Male,1
44757,Denise Long,32,Male,1
6842,Heather Garcia,41,Male,0
30050,Lori Romero,48,Male,1
16902,Chad Campbell,51,Female,0
13115,Anne Lyons,21,Female,0
14892,Diane Skinner,57,Female,0
17733,George Braun,53,Male,0
38783,Stephanie Harris,19,Female,0
10221,Daniel Kim,24,Female,0
9681,Paul Richard,34,Female,0
22361,Timothy Smith,69,Female,0
11208,Kenneth Fox,49,Male,0
37179,Danielle Schmidt,26,Female,0
39573,Nancy Wright,38,Male,0
22179,Karen Hughes,61,Female,0
14344,Chase Kelly,56,Male,1
11162,Tonya Steele,66,Female,0
4007,Colin Flores,19,Male,0
5594,Brian Gates,42,Male,0
33789,Robin Jensen,36,Male,0
16277,Cody Brown,45,Female,0
31670,Jason Peters,29,Female,0
38500,Mary Martinez,31,Male,0
27656,Randy Wade,24,Female,1
27872,Ralph Harris,66,Female,0
15389,Brittany Williams,64,Male,0
11044,Amanda Allen,51,Female,0
18214,Kyle Smith,59,Male,0
31350,Kenneth Johns,59,Female,0
36011,Vanessa Lee,34,Male,0
1211,Jill Duke,64,Male,1
1581,Rachel Finley,54,Male,0
27187,Adriana Long,43,Male,1
34302,Danielle Guzman,29,Male,0
46405,Dennis Hays,32,Female,0
23222,Sonya Hobbs,52,Male,1
16779,Arthur Miller,36,Female,0
43588,Michael Brown,22,Female,1
26990,Russell Hampton,36,Male,0
28226,Lauren Wood,41,Male,0
17671,Erika Prince,38,Male,0
30372,Jacob Price,49,Male,0
413,Mariah Mcdonald,29,Female,1
38859,Danielle Grant,70,Female,0
5311,Barry Salazar,63,Male,0
42089,Alicia Kelley,38,Male,0
14016,Joseph Irwin,63,Male,0
12238,Autumn Russo,33,Male,0
28834,Anthony Moore,62,Male,1
25042,Tammy Parsons,66,Female,0
37877,Tanner Cobb,46,Female,1
11708,Janice Reid,43,Male,0
38772,Patricia Bowers,67,Male,0
40401,Betty Ward,18,Female,0
7043,Danielle Wyatt,27,Female,0
24539,Rachel Schroeder,22,Male,0
23835,Robin Barton,21,Female,0
29605,Natasha Harper,69,Male,0
40538,Tiffany Lane,25,Female,0
7599,Benjamin Olson,35,Male,0
25497,Julie Miller,61,Male,0
41345,Ralph Moss,22,Female,0
36780,Joseph Castaneda,25,Female,0
33231,Michael Rojas,57,Male,0
16957,Carmen Lee,48,Male,0
2261,Lisa Jones,44,Female,0
20284,Richard Brown,45,Female,0
32874,John Garcia,32,Female,1
1988,William Bennett,42,Female,0
38199,Heather Davidson,41,Female,0
17188,Pamela Bailey,28,Female,0
43531,Dennis Manning,23,Female,0
46214,Charles Curtis,70,Male,0
1979,Michael Gibson,51,Male,0
1034,Ronald Gross,43,Female,0
33496,Kristi Molina,37,Female,1
31033,Erica Adams,18,Male,1
18339,Antonio Hughes,70,Male,0
8087,Reginald Lee,30,Male,0
25517,Theodore Wilson,69,Female,0
16032,Sarah Thomas,47,Male,0
11150,Terry Gould,34,Male,0
13165,Cynthia Walters,37,Female,1
3506,Cheryl Harris,58,Female,0
48947,Catherine Green,41,Female,1
23275,Rebecca Costa,61,Male,1
28339,Ronald Smith,30,Female,0
35761,William Cannon,25,Male,0
23332,Earl Bailey,39,Female,0
6485,Sabrina Torres,36,Female,1
11655,Ashley Mills,67,Female,0
30296,Julie Olson,53,Female,0
12101,Michele Barnett,37,Male,1
22595,Dakota Smith,22,Male,0
43754,William Morris,69,Female,0
25619,Michael Butler,42,Male,0
14040,Kylie Berg,59,Male,0
20188,Annette Porter,31,Female,0
47384,Sara Gomez,66,Female,1
17683,Brittany Lynch,59,Male,0
38735,Heather Wallace,34,Female,0
23002,Alicia Williams,55,Female,0
8338,Thomas Brandt,51,Female,0
24693,Steven Snyder,57,Male,0
43943,Teresa Gordon,39,Female,0
48736,Ashley Stephenson,34,Female,0
32080,Jeffrey Bentley,43,Male,1
1242,Jennifer Wilson,38,Male,0
16006,Brian Brown,54,Male,0
49044,Jermaine Gonzalez,34,Male,0
47739,Lindsey Gilbert,54,Female,0
35504,Justin Leach,52,Female,0
20141,April Haynes,23,Female,1
39972,Valerie King,53,Female,1
30775,Gregory Peterson,47,Female,0
27438,Kara Hickman,53,Female,0
22059,Angela Luna,47,Male,0
6279,William Williams,26,Male,1
38065,Jared Mccoy,29,Male,0
31485,Brandy Rodriguez,38,Female,0
14867,Michelle Allen,49,Female,0
3928,Michaela Perkins,38,Female,0
2542,Alice Fowler,60,Male,1
5141,Melissa Gillespie,63,Male,0
34106,Vanessa Harris,20,Male,0
23048,Mathew Gill,21,Female,0
37953,Robert Anderson,29,Female,0
41373,Laura Carroll,21,Female,0
43828,Kristin Stephens,35,Male,0
46807,Terri Price,53,Male,1
9053,Michael Young,62,Male,0
32688,Andrew Melendez,41,Female,0
40797,Samantha Chen,54,Male,0
41647,Aaron Griffith,66,Female,0
11904,Connie Coleman,63,Male,1
13492,Vincent Rice,36,Male,1
45683,Gavin Richardson DDS,35,Male,0
35175,Gabriella Estes,19,Male,0
4024,Michele Reed DVM,44,Male,0
31931,Jennifer Washington,63,Male,0
9243,Debra Allen,43,Female,0
1312,Michael Kelly,23,Male,1
48048,Sandra Weber,41,Male,1
32311,Stacey Williams,37,Female,0
5480,David Jones,47,Male,0
15880,Savannah Mendoza,38,Female,0
11253,Sarah Hunter,62,Male,1
2639,Victoria Jordan,45,Male,0
24019,Patricia Lee,43,Male,1
29044,Michael Hess,49,Male,1
39269,Erin Velasquez,37,Male,0
29009,Julie King,42,Male,0
22368,Cindy Stout,34,Female,1
36311,Jeffrey Evans,40,Female,0
35647,Leslie Stevenson,69,Female,1
4499,Steven Escobar,61,Male,0
42234,Shannon Lopez,25,Female,1
14240,George Barton,22,Male,0
38554,Gary Davis,43,Female,0
34850,Joseph Reed,47,Female,0
8796,Colleen Smith,32,Male,0
1567,Jessica Watson,65,Female,1
43428,Robert Coleman,67,Male,1
18038,Stephen Shaw,62,Male,1
49165,Christopher Rosales,50,Male,0
48402,Joyce Rivera,36,Female,0
42828,Timothy Brown,70,Female,0
31299,Keith Smith,47,Female,0
40063,Christopher Carlson,29,Female,0
6246,Julia Cole,56,Male,1
3370,Jason Willis,38,Female,0
35949,Matthew Hubbard,50,Male,0
10249,Tina Baker,38,Female,1
31554,Shannon Johnson,68,Male,0
30680,Michele Fisher,60,Female,1
4416,Dale Thomas,26,Female,0
6292,Matthew Hill,67,Female,0
14806,Mark Berg,22,Female,0
8355,Carolyn Vincent,63,Female,0
29237,Nicole Collins,45,Female,1
20677,Angela Wolfe,22,Female,1
21683,Andrew Villa,47,Female,0
8620,Melissa Hicks,69,Female,0
15348,Maria Clark,39,Female,0
24743,Thomas Smith,60,Female,0
36783,Karen Bell,44,Female,1
4748,Bruce Green,64,Female,0
40022,Sabrina Jackson,22,Female,0
27004,Jaclyn Davidson,33,Male,0
975,Alyssa Bell,55,Female,0
15474,Steven Swanson,43,Male,0
40176,Steven Garcia,29,Female,0
18151,Tamara Le,45,Male,0
24200,Willie Russell,24,Female,1
17183,Tracy Hawkins,53,Female,0
34444,Steven Hooper,68,Male,0
32592,Joseph Gonzales,35,Female,0
16011,Allison Jackson PhD,35,Female,0
3915,Danny Gray,47,Female,0
5122,Kenneth Kelley,33,Female,0
9474,James Lawson,64,Female,0
34643,Amber Lewis,68,Female,0
4738,Deborah Hull,59,Female,0
1451,Wesley George,23,Female,0
27201,Eric Lawrence,68,Female,1
3187,Christina Thompson,55,Female,0
44497,Ashley Nunez,49,Male,0
45582,Katie Henry,39,Female,0
36238,Cindy Lucas,39,Male,0
12759,Alyssa Gutierrez,43,Male,0
49549,David Garrett,64,Male,0
20423,Emma Byrd,63,Female,1
528,Bianca Smith,46,Male,1
21426,Edwin Weaver,41,Male,1
